Product_ID,Brand,Category,Price_INR,Units_Sold,Discount_Percent,Revenue_INR,Rating,Customer_Age,Customer_Gender,Skin_Type,Region,Sales_Channel,Sale_Date,Returned,Month,Quarter,Day_of_Week,Is_weekend,Price_Range,Age_Group,Revenue_Per_Unit,Rating_Category,High_Rating,Return_Loss_INR
PROD0911,Revlon,Eyeshadow,2409.92,44,5,100734.66,3.5,43,Female,Oily,Hyderabad,Online,04-07-2023,0,July,3,Tuesday,0,Premium,Mature,2289.42,Average,0,0
PROD0912,Sugar,Concealer,2650.39,19,10,45321.67,4.1,26,Non-binary,Combination,Pune,Online,30-10-2023,0,October,4,Monday,0,Premium,Young Adult,2385.35,Good,1,0
PROD0913,Faces Canada,Concealer,2060.71,48,0,98914.08,3.8,53,Male,Normal,Pune,Online,17-01-2023,0,January,1,Tuesday,0,Premium,Mature,2060.71,Average,0,0
PROD0914,Maybelline,Foundation,3367.56,15,10,45462.06,3.9,52,Male,Oily,Kolkata,Brand Store,28-09-2023,0,September,3,Thursday,0,Premium,Mature,3030.8,Average,0,0
PROD0915,Faces Canada,Primer,1766.6,18,0,31798.8,3,52,Female,Combination,Hyderabad,Online,05-07-2023,0,July,3,Wednesday,0,Premium,Mature,1766.6,Average,0,0
PROD0916,MAC,Foundation,1723.47,27,0,46533.69,3.4,38,Female,Normal,Delhi,Retail Store,18-08-2023,0,August,3,Friday,0,Premium,Mature,1723.47,Average,0,0
PROD0917,Faces Canada,Mascara,640.14,27,5,16419.59,4.2,24,Female,Combination,Hyderabad,Retail Store,11-02-2023,0,February,1,Saturday,1,Mid-Range,Young Adult,608.13,Good,1,0
PROD0918,Colorbar,Mascara,1089.05,50,10,49007.25,3,27,Female,Dry,Ahmedabad,Online,15-05-2023,0,May,2,Monday,0,Mid-Range,Young Adult,980.14,Average,0,0
PROD0919,Maybelline,Eyeliner,276.08,3,20,662.59,4.6,17,Female,Dry,Bangalore,Online,29-09-2023,1,September,3,Friday,0,Budget,Mature,220.86,Excellent,1,662.59
PROD0920,L'Oreal,Concealer,1245.43,36,10,40351.93,3.1,34,Female,Combination,Delhi,Retail Store,12-11-2023,0,November,4,Sunday,1,Mid-Range,Mature,1120.89,Average,0,0
PROD0921,Revlon,Foundation,3339.69,27,20,72137.3,4.1,43,Female,Dry,Hyderabad,Retail Store,29-10-2023,1,October,4,Sunday,1,Premium,Mature,2671.75,Good,1,72137.3
PROD0922,L'Oreal,Foundation,3165.81,38,15,102255.66,4,45,Female,Normal,Kolkata,Retail Store,29-10-2023,0,October,4,Sunday,1,Premium,Mature,2690.94,Good,1,0
PROD0923,NYX,Eyeshadow,2124.68,4,0,8498.72,3.9,49,Female,Combination,Kolkata,Retail Store,02-04-2023,1,April,2,Sunday,1,Premium,Mature,2124.68,Average,0,8498.72
PROD0924,Nykaa,Eyeshadow,2220.32,37,5,78044.25,4.7,36,Female,Combination,Delhi,Retail Store,28-05-2023,0,May,2,Sunday,1,Premium,Mature,2109.3,Excellent,1,0
PROD0925,NYX,Mascara,1890.51,17,5,30531.74,5,22,Female,Combination,Chennai,Brand Store,16-04-2023,0,April,2,Sunday,1,Premium,Young Adult,1795.98,Excellent,1,0
PROD0926,Lakme,Mascara,1276.7,3,0,3830.1,4.9,50,Male,Normal,Chennai,Online,14-01-2023,0,January,1,Saturday,1,Mid-Range,Mature,1276.7,Excellent,1,0
PROD0927,Nykaa,Setting Spray,1544.28,34,0,52505.52,2.8,45,Female,Oily,Hyderabad,Online,10-08-2023,0,August,3,Thursday,0,Premium,Mature,1544.28,Poor,0,0
PROD0928,NYX,Mascara,1516.67,8,5,11526.69,4.9,21,Female,Oily,Chennai,Brand Store,17-09-2023,0,September,3,Sunday,1,Premium,Young Adult,1440.84,Excellent,1,0
PROD0929,Maybelline,Primer,2590.82,21,20,43525.78,4.7,18,Female,Sensitive,Kolkata,Online,13-10-2023,0,October,4,Friday,0,Premium,Mature,2072.66,Excellent,1,0
PROD0930,Lakme,Lipstick,764.85,38,0,29064.3,3.4,30,Female,Normal,Chennai,Retail Store,06-04-2023,0,April,2,Thursday,0,Mid-Range,Young Adult,764.85,Average,0,0
PROD0931,Maybelline,Eyeshadow,3818.03,47,0,179447.41,4.4,16,Female,Normal,Kolkata,Online,17-04-2023,0,April,2,Monday,0,Premium,Mature,3818.03,Good,1,0
PROD0932,Colorbar,Blush,1105.03,38,10,37792.03,3.1,38,Male,Dry,Ahmedabad,Brand Store,29-04-2023,0,April,2,Saturday,1,Mid-Range,Mature,994.53,Average,0,0
PROD0933,Nykaa,Eyeliner,936.58,35,10,29502.27,3.7,22,Female,Combination,Chennai,Online,17-08-2023,0,August,3,Thursday,0,Mid-Range,Young Adult,842.92,Average,0,0
PROD0934,L'Oreal,Foundation,1786.62,21,20,30015.22,4.2,38,Female,Dry,Kolkata,Brand Store,05-09-2023,0,September,3,Tuesday,0,Premium,Mature,1429.3,Good,1,0
PROD0935,Nykaa,Setting Spray,1467.96,2,0,2935.92,3.2,48,Female,Oily,Chennai,Retail Store,15-06-2023,0,June,2,Thursday,0,Mid-Range,Mature,1467.96,Average,0,0
PROD0936,Sugar,Highlighter,1447.46,17,5,23376.48,4.8,33,Female,Dry,Ahmedabad,Brand Store,24-01-2023,0,January,1,Tuesday,0,Mid-Range,Mature,1375.09,Excellent,1,0
PROD0937,L'Oreal,Setting Spray,1210.76,50,0,60538,4.1,55,Female,Sensitive,Pune,Online,11-01-2023,0,January,1,Wednesday,0,Mid-Range,Mature,1210.76,Good,1,0
PROD0938,Revlon,Concealer,2193.56,36,0,78968.16,2.7,19,Female,Sensitive,Chennai,Retail Store,22-03-2023,0,March,1,Wednesday,0,Premium,Mature,2193.56,Poor,0,0
PROD0939,NYX,Eyeshadow,3264.56,24,0,78349.44,3.3,29,Male,Oily,Chennai,Online,27-09-2023,0,September,3,Wednesday,0,Premium,Young Adult,3264.56,Average,0,0
PROD0940,Lakme,Eyeliner,318.88,20,0,6377.6,2.6,31,Male,Oily,Mumbai,Retail Store,13-07-2023,0,July,3,Thursday,0,Budget,Mature,318.88,Poor,0,0
PROD0941,Maybelline,Blush,421.26,33,10,12511.42,4.3,42,Female,Sensitive,Mumbai,Online,19-03-2023,0,March,1,Sunday,1,Budget,Mature,379.13,Good,1,0
PROD0942,MAC,Highlighter,2544.81,20,10,45806.58,4.5,43,Female,Combination,Mumbai,Retail Store,21-02-2023,0,February,1,Tuesday,0,Premium,Mature,2290.33,Excellent,1,0
PROD0943,Nykaa,Eyeliner,507.03,6,0,3042.18,3.1,42,Male,Combination,Hyderabad,Retail Store,01-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,507.03,Average,0,0
PROD0944,Nykaa,Eyeliner,1431.99,49,5,66659.13,3.9,22,Non-binary,Sensitive,Ahmedabad,Online,23-07-2023,0,July,3,Sunday,1,Mid-Range,Young Adult,1360.39,Average,0,0
PROD0945,Colorbar,Eyeliner,251.64,20,0,5032.8,3.3,21,Female,Dry,Delhi,Brand Store,08-09-2023,0,September,3,Friday,0,Budget,Young Adult,251.64,Average,0,0
PROD0946,Colorbar,Highlighter,2562.63,34,15,74060.01,4.3,52,Female,Normal,Chennai,Online,09-06-2023,0,June,2,Friday,0,Premium,Mature,2178.24,Good,1,0
PROD0947,Revlon,Lipstick,1784.38,39,0,69590.82,3.5,16,Female,Dry,Hyderabad,Brand Store,08-09-2023,0,September,3,Friday,0,Premium,Mature,1784.38,Average,0,0
PROD0948,Revlon,Eyeshadow,2006.54,31,10,55982.47,3.8,21,Female,Oily,Delhi,Retail Store,07-01-2023,0,January,1,Saturday,1,Premium,Young Adult,1805.89,Average,0,0
PROD0949,MAC,Mascara,987.12,8,0,7896.96,2.6,43,Female,Sensitive,Ahmedabad,Online,08-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,987.12,Poor,0,0
PROD0950,Nykaa,Foundation,3486.38,47,5,155666.87,4.8,33,Female,Combination,Pune,Brand Store,26-03-2023,0,March,1,Sunday,1,Premium,Mature,3312.06,Excellent,1,0
PROD0951,Colorbar,Eyeshadow,3822.33,24,10,82562.33,3.8,32,Non-binary,Dry,Ahmedabad,Retail Store,11-03-2023,0,March,1,Saturday,1,Premium,Mature,3440.1,Average,0,0
PROD0952,Lakme,Eyeliner,544.08,12,0,6528.96,2.9,20,Female,Dry,Mumbai,Retail Store,18-02-2023,0,February,1,Saturday,1,Mid-Range,Mature,544.08,Poor,0,0
PROD0953,Colorbar,Lipstick,1277.47,11,20,11241.74,2.7,51,Non-binary,Oily,Chennai,Retail Store,21-05-2023,0,May,2,Sunday,1,Mid-Range,Mature,1021.98,Poor,0,0
PROD0954,Colorbar,Highlighter,2268.9,24,0,54453.6,4.1,41,Female,Sensitive,Hyderabad,Brand Store,14-04-2023,0,April,2,Friday,0,Premium,Mature,2268.9,Good,1,0
PROD0955,NYX,Eyeshadow,958.98,37,25,26611.69,2.8,49,Female,Sensitive,Kolkata,Retail Store,31-10-2023,0,October,4,Tuesday,0,Mid-Range,Mature,719.23,Poor,0,0
PROD0956,Sugar,Setting Spray,655.03,1,0,655.03,4.5,29,Female,Dry,Delhi,Brand Store,01-09-2023,0,September,3,Friday,0,Mid-Range,Young Adult,655.03,Excellent,1,0
PROD0957,L'Oreal,Lipstick,1376.43,29,0,39916.47,3.6,46,Female,Sensitive,Pune,Retail Store,04-05-2023,0,May,2,Thursday,0,Mid-Range,Mature,1376.43,Average,0,0
PROD0958,Sugar,Highlighter,1257.83,34,5,40627.91,3.3,21,Female,Combination,Chennai,Online,12-08-2023,0,August,3,Saturday,1,Mid-Range,Young Adult,1194.94,Average,0,0
PROD0959,Maybelline,Blush,1504.84,28,0,42135.52,4.1,27,Female,Normal,Mumbai,Retail Store,27-06-2023,0,June,2,Tuesday,0,Premium,Young Adult,1504.84,Good,1,0
PROD0960,MAC,Primer,1585,12,0,19020,4.8,16,Female,Combination,Chennai,Retail Store,03-01-2023,0,January,1,Tuesday,0,Premium,Mature,1585,Excellent,1,0
PROD0961,NYX,Concealer,1506.77,1,0,1506.77,4,18,Female,Normal,Hyderabad,Brand Store,23-12-2023,0,December,4,Saturday,1,Premium,Mature,1506.77,Good,1,0
PROD0962,Colorbar,Lipstick,2093.47,46,15,81854.68,4.8,54,Female,Dry,Ahmedabad,Retail Store,28-11-2023,0,November,4,Tuesday,0,Premium,Mature,1779.45,Excellent,1,0
PROD0963,Revlon,Lipstick,265.35,46,10,10985.49,2.9,27,Male,Normal,Bangalore,Online,03-03-2023,0,March,1,Friday,0,Budget,Young Adult,238.82,Poor,0,0
PROD0964,Revlon,Lipstick,423.29,35,10,13333.64,3.2,28,Male,Combination,Mumbai,Retail Store,28-03-2023,1,March,1,Tuesday,0,Budget,Young Adult,380.96,Average,0,13333.64
PROD0965,Faces Canada,Concealer,235.86,43,5,9634.88,3.5,19,Female,Sensitive,Delhi,Online,17-05-2023,0,May,2,Wednesday,0,Budget,Mature,224.07,Average,0,0
PROD0966,Colorbar,Blush,696.24,33,15,19529.53,3.5,16,Female,Sensitive,Hyderabad,Retail Store,24-06-2023,0,June,2,Saturday,1,Mid-Range,Mature,591.8,Average,0,0
PROD0967,Colorbar,Foundation,3276.8,6,0,19660.8,2.8,21,Female,Oily,Bangalore,Brand Store,30-10-2023,0,October,4,Monday,0,Premium,Young Adult,3276.8,Poor,0,0
PROD0968,Lakme,Mascara,590.76,24,0,14178.24,3.7,31,Female,Dry,Hyderabad,Brand Store,09-03-2023,0,March,1,Thursday,0,Mid-Range,Mature,590.76,Average,0,0
PROD0969,L'Oreal,Blush,876.95,37,5,30824.79,3.3,30,Female,Dry,Chennai,Retail Store,01-06-2023,0,June,2,Thursday,0,Mid-Range,Young Adult,833.1,Average,0,0
PROD0970,Sugar,Foundation,1435.85,24,5,32737.38,3.4,49,Female,Dry,Ahmedabad,Brand Store,27-10-2023,0,October,4,Friday,0,Mid-Range,Mature,1364.06,Average,0,0
PROD0971,Nykaa,Eyeshadow,1582.96,44,15,59202.7,4.5,29,Female,Sensitive,Pune,Brand Store,18-05-2023,0,May,2,Thursday,0,Premium,Young Adult,1345.52,Excellent,1,0
PROD0972,MAC,Blush,1301.77,3,0,3905.31,4.8,49,Female,Dry,Bangalore,Retail Store,15-06-2023,0,June,2,Thursday,0,Mid-Range,Mature,1301.77,Excellent,1,0
PROD0973,Lakme,Setting Spray,847.35,7,0,5931.45,4.1,16,Female,Normal,Bangalore,Retail Store,28-11-2023,1,November,4,Tuesday,0,Mid-Range,Mature,847.35,Good,1,5931.45
PROD0974,NYX,Concealer,622.3,35,0,21780.5,3,17,Female,Normal,Ahmedabad,Brand Store,22-12-2023,0,December,4,Friday,0,Mid-Range,Mature,622.3,Average,0,0
PROD0975,NYX,Eyeshadow,2976.2,39,5,110268.21,3.3,41,Female,Dry,Hyderabad,Online,17-09-2023,0,September,3,Sunday,1,Premium,Mature,2827.39,Average,0,0
PROD0976,Colorbar,Blush,1151.09,2,0,2302.18,2.9,26,Female,Sensitive,Hyderabad,Brand Store,18-10-2023,0,October,4,Wednesday,0,Mid-Range,Young Adult,1151.09,Poor,0,0
PROD0977,Lakme,Concealer,2722.82,20,0,54456.4,4.5,25,Female,Normal,Pune,Retail Store,01-01-2023,0,January,1,Sunday,1,Premium,Young Adult,2722.82,Excellent,1,0
PROD0978,NYX,Mascara,752.86,12,0,9034.32,3.1,29,Female,Dry,Kolkata,Online,12-10-2023,0,October,4,Thursday,0,Mid-Range,Young Adult,752.86,Average,0,0
PROD0979,L'Oreal,Eyeliner,581.94,31,20,14432.11,3.9,41,Male,Normal,Chennai,Retail Store,28-12-2023,0,December,4,Thursday,0,Mid-Range,Mature,465.55,Average,0,0
PROD0980,L'Oreal,Highlighter,1158.88,9,5,9908.42,3.5,36,Female,Normal,Hyderabad,Brand Store,01-10-2023,0,October,4,Sunday,1,Mid-Range,Mature,1100.94,Average,0,0
PROD0981,Lakme,Setting Spray,676.1,39,15,22412.72,2.9,31,Female,Combination,Pune,Retail Store,01-01-2023,0,January,1,Sunday,1,Mid-Range,Mature,574.69,Poor,0,0
PROD0982,MAC,Foundation,740.99,13,0,9632.87,2.6,35,Female,Combination,Kolkata,Online,03-04-2023,0,April,2,Monday,0,Mid-Range,Mature,740.99,Poor,0,0
PROD0983,Sugar,Highlighter,393.07,27,5,10082.25,2.9,41,Female,Oily,Delhi,Retail Store,21-02-2023,0,February,1,Tuesday,0,Budget,Mature,373.42,Poor,0,0
PROD0984,L'Oreal,Lipstick,933.08,37,0,34523.96,3.8,45,Female,Normal,Mumbai,Retail Store,28-01-2023,0,January,1,Saturday,1,Mid-Range,Mature,933.08,Average,0,0
PROD0985,Colorbar,Foundation,2882.61,29,5,79415.91,3.8,46,Female,Combination,Pune,Brand Store,02-04-2023,1,April,2,Sunday,1,Premium,Mature,2738.48,Average,0,79415.91
PROD0986,Maybelline,Highlighter,705.2,22,5,14738.68,4.9,53,Male,Sensitive,Hyderabad,Online,21-08-2023,0,August,3,Monday,0,Mid-Range,Mature,669.94,Excellent,1,0
PROD0987,Maybelline,Lipstick,2196.03,30,0,65880.9,3.4,54,Female,Normal,Pune,Retail Store,01-06-2023,0,June,2,Thursday,0,Premium,Mature,2196.03,Average,0,0
PROD0988,L'Oreal,Blush,909.08,27,5,23317.9,2.5,36,Female,Oily,Hyderabad,Brand Store,02-07-2023,0,July,3,Sunday,1,Mid-Range,Mature,863.63,Poor,0,0
PROD0989,MAC,Highlighter,772.31,35,0,27030.85,2.7,25,Female,Combination,Ahmedabad,Retail Store,23-08-2023,0,August,3,Wednesday,0,Mid-Range,Young Adult,772.31,Poor,0,0
PROD0990,Colorbar,Primer,1820.56,5,10,8192.52,3.3,18,Female,Oily,Bangalore,Brand Store,10-02-2023,0,February,1,Friday,0,Premium,Mature,1638.5,Average,0,0
PROD0991,Nykaa,Blush,1151.06,12,0,13812.72,4.9,32,Female,Oily,Delhi,Retail Store,20-10-2023,0,October,4,Friday,0,Mid-Range,Mature,1151.06,Excellent,1,0
PROD0992,Faces Canada,Primer,3048.01,16,10,43891.34,4.2,19,Female,Normal,Pune,Brand Store,12-08-2023,0,August,3,Saturday,1,Premium,Mature,2743.21,Good,1,0
PROD0993,NYX,Mascara,1102.32,3,10,2976.26,4,27,Female,Oily,Hyderabad,Retail Store,10-01-2023,0,January,1,Tuesday,0,Mid-Range,Young Adult,992.09,Good,1,0
PROD0994,NYX,Blush,1289.96,41,10,47599.52,3.3,30,Female,Combination,Chennai,Online,10-11-2023,0,November,4,Friday,0,Mid-Range,Young Adult,1160.96,Average,0,0
PROD0995,Colorbar,Eyeliner,688.49,39,5,25508.55,3.3,40,Female,Oily,Ahmedabad,Brand Store,13-06-2023,0,June,2,Tuesday,0,Mid-Range,Mature,654.07,Average,0,0
PROD0996,Sugar,Eyeliner,394.1,45,10,15961.05,2.9,40,Female,Oily,Hyderabad,Retail Store,20-10-2023,1,October,4,Friday,0,Budget,Mature,354.69,Poor,0,15961.05
PROD0997,Revlon,Primer,656.67,48,10,28368.14,5,39,Female,Combination,Hyderabad,Retail Store,28-08-2023,0,August,3,Monday,0,Mid-Range,Mature,591,Excellent,1,0
PROD0998,Colorbar,Mascara,832.28,28,0,23303.84,3.5,17,Non-binary,Normal,Hyderabad,Brand Store,12-07-2023,1,July,3,Wednesday,0,Mid-Range,Mature,832.28,Average,0,23303.84
PROD0999,Maybelline,Setting Spray,463.96,14,0,6495.44,3,23,Female,Dry,Hyderabad,Online,25-07-2023,0,July,3,Tuesday,0,Budget,Young Adult,463.96,Average,0,0
PROD1000,Nykaa,Eyeshadow,3631.6,18,20,52295.04,3.3,39,Female,Combination,Delhi,Brand Store,30-09-2023,0,September,3,Saturday,1,Premium,Mature,2905.28,Average,0,0
PROD1001,Sugar,Eyeliner,500.08,29,10,13052.09,2.9,27,Female,Oily,Kolkata,Retail Store,21-06-2023,0,June,2,Wednesday,0,Mid-Range,Young Adult,450.07,Poor,0,0
PROD1002,Nykaa,Foundation,2156.09,27,5,55303.71,4.9,42,Female,Oily,Chennai,Brand Store,12-03-2023,0,March,1,Sunday,1,Premium,Mature,2048.29,Excellent,1,0
PROD1003,Colorbar,Foundation,2125.44,27,0,57386.88,4.9,36,Female,Sensitive,Chennai,Online,17-12-2023,0,December,4,Sunday,1,Premium,Mature,2125.44,Excellent,1,0
PROD1004,Nykaa,Setting Spray,1238.05,13,0,16094.65,4.6,26,Female,Dry,Ahmedabad,Retail Store,31-12-2023,1,December,4,Sunday,1,Mid-Range,Young Adult,1238.05,Excellent,1,16094.65
PROD1005,Maybelline,Blush,2262.4,14,25,23755.2,3.9,45,Female,Sensitive,Chennai,Brand Store,04-05-2023,0,May,2,Thursday,0,Premium,Mature,1696.8,Average,0,0
PROD1006,Maybelline,Primer,2891.23,22,5,60426.71,4.7,26,Female,Oily,Chennai,Retail Store,17-01-2023,0,January,1,Tuesday,0,Premium,Young Adult,2746.67,Excellent,1,0
PROD1007,Sugar,Primer,3072.59,5,5,14594.8,4.5,32,Female,Sensitive,Delhi,Brand Store,01-10-2023,0,October,4,Sunday,1,Premium,Mature,2918.96,Excellent,1,0
PROD1008,NYX,Lipstick,2066.64,47,0,97132.08,4.4,39,Female,Sensitive,Kolkata,Brand Store,14-08-2023,0,August,3,Monday,0,Premium,Mature,2066.64,Good,1,0
PROD1009,NYX,Mascara,1564.05,38,15,50518.82,4.4,23,Female,Normal,Bangalore,Retail Store,14-03-2023,1,March,1,Tuesday,0,Premium,Young Adult,1329.44,Good,1,50518.82
PROD1010,NYX,Eyeshadow,658.46,42,15,23507.02,4.2,45,Female,Combination,Ahmedabad,Online,19-12-2023,0,December,4,Tuesday,0,Mid-Range,Mature,559.69,Good,1,0
PROD1011,Colorbar,Blush,868.7,3,0,2606.1,4.4,25,Male,Dry,Hyderabad,Online,16-10-2023,0,October,4,Monday,0,Mid-Range,Young Adult,868.7,Good,1,0
PROD1012,Colorbar,Mascara,1340.64,31,0,41559.84,4.3,34,Female,Dry,Bangalore,Brand Store,30-05-2023,0,May,2,Tuesday,0,Mid-Range,Mature,1340.64,Good,1,0
PROD1013,Lakme,Eyeshadow,3448.25,38,10,117930.15,3.3,53,Female,Combination,Mumbai,Retail Store,22-09-2023,0,September,3,Friday,0,Premium,Mature,3103.42,Average,0,0
PROD1014,Revlon,Mascara,1358.58,38,5,49044.74,4.6,36,Female,Normal,Pune,Retail Store,26-09-2023,0,September,3,Tuesday,0,Mid-Range,Mature,1290.65,Excellent,1,0
PROD1015,Lakme,Highlighter,2105.28,5,0,10526.4,3.4,35,Female,Dry,Chennai,Online,03-03-2023,0,March,1,Friday,0,Premium,Mature,2105.28,Average,0,0
PROD1016,Colorbar,Eyeliner,1377.7,1,0,1377.7,4.6,49,Female,Dry,Chennai,Brand Store,17-01-2023,0,January,1,Tuesday,0,Mid-Range,Mature,1377.7,Excellent,1,0
PROD1017,Faces Canada,Concealer,373.78,36,15,11437.67,4.9,50,Female,Normal,Delhi,Online,07-05-2023,0,May,2,Sunday,1,Budget,Mature,317.71,Excellent,1,0
PROD1018,MAC,Mascara,610.24,46,20,22456.83,3.6,18,Female,Combination,Hyderabad,Brand Store,08-04-2023,0,April,2,Saturday,1,Mid-Range,Mature,488.19,Average,0,0
PROD1019,Faces Canada,Mascara,744.27,14,10,9377.8,3.1,53,Female,Oily,Ahmedabad,Retail Store,27-01-2023,0,January,1,Friday,0,Mid-Range,Mature,669.84,Average,0,0
PROD1020,Sugar,Eyeshadow,729.82,6,20,3503.14,3.7,22,Female,Normal,Chennai,Brand Store,05-01-2023,0,January,1,Thursday,0,Mid-Range,Young Adult,583.86,Average,0,0
PROD1021,Sugar,Foundation,2787.44,13,10,32613.05,4,55,Female,Combination,Ahmedabad,Online,04-11-2023,0,November,4,Saturday,1,Premium,Mature,2508.7,Good,1,0
PROD1022,Faces Canada,Concealer,1456.01,19,0,27664.19,4.9,35,Female,Dry,Hyderabad,Brand Store,14-12-2023,0,December,4,Thursday,0,Mid-Range,Mature,1456.01,Excellent,1,0
PROD1023,Maybelline,Eyeliner,1468.1,12,0,17617.2,3.7,36,Female,Dry,Ahmedabad,Retail Store,10-08-2023,0,August,3,Thursday,0,Mid-Range,Mature,1468.1,Average,0,0
PROD1024,Revlon,Eyeliner,992.67,35,5,33006.28,4.6,28,Female,Dry,Delhi,Online,06-06-2023,0,June,2,Tuesday,0,Mid-Range,Young Adult,943.04,Excellent,1,0
PROD1025,NYX,Foundation,3268.09,14,10,41177.93,3.9,25,Female,Dry,Pune,Online,29-03-2023,0,March,1,Wednesday,0,Premium,Young Adult,2941.28,Average,0,0
PROD1026,Revlon,Mascara,1922.03,31,0,59582.93,4.1,42,Female,Combination,Hyderabad,Online,05-06-2023,0,June,2,Monday,0,Premium,Mature,1922.03,Good,1,0
PROD1027,Revlon,Concealer,1368.69,28,0,38323.32,3.9,42,Non-binary,Oily,Mumbai,Retail Store,01-07-2023,0,July,3,Saturday,1,Mid-Range,Mature,1368.69,Average,0,0
PROD1028,NYX,Eyeliner,126.29,46,10,5228.41,3,32,Female,Oily,Hyderabad,Retail Store,15-07-2023,0,July,3,Saturday,1,Budget,Mature,113.66,Average,0,0
PROD1029,MAC,Eyeshadow,2584.57,29,10,67457.28,4.6,22,Female,Dry,Delhi,Online,03-09-2023,1,September,3,Sunday,1,Premium,Young Adult,2326.11,Excellent,1,67457.28
PROD1030,Nykaa,Lipstick,1781.63,46,0,81954.98,3.7,33,Female,Oily,Kolkata,Online,25-06-2023,0,June,2,Sunday,1,Premium,Mature,1781.63,Average,0,0
PROD1031,Maybelline,Blush,1311.11,48,5,59786.62,2.7,42,Female,Sensitive,Bangalore,Online,13-04-2023,0,April,2,Thursday,0,Mid-Range,Mature,1245.55,Poor,0,0
PROD1032,Colorbar,Concealer,1620.67,43,10,62719.93,3.2,49,Female,Oily,Hyderabad,Brand Store,04-02-2023,0,February,1,Saturday,1,Premium,Mature,1458.6,Average,0,0
PROD1033,Revlon,Concealer,2553.17,29,10,66637.74,4.4,29,Female,Normal,Bangalore,Retail Store,05-07-2023,0,July,3,Wednesday,0,Premium,Young Adult,2297.85,Good,1,0
PROD1034,NYX,Blush,1607.74,2,25,2411.61,2.9,42,Female,Normal,Kolkata,Retail Store,28-09-2023,0,September,3,Thursday,0,Premium,Mature,1205.8,Poor,0,0
PROD1035,Lakme,Concealer,1670.42,3,10,4510.13,4.9,36,Female,Sensitive,Ahmedabad,Retail Store,04-02-2023,0,February,1,Saturday,1,Premium,Mature,1503.38,Excellent,1,0
PROD1036,Maybelline,Primer,2048,33,0,67584,4.6,21,Female,Dry,Ahmedabad,Brand Store,17-12-2023,0,December,4,Sunday,1,Premium,Young Adult,2048,Excellent,1,0
PROD1037,L'Oreal,Eyeliner,1010.27,5,5,4798.78,3,52,Female,Sensitive,Pune,Retail Store,10-08-2023,0,August,3,Thursday,0,Mid-Range,Mature,959.76,Average,0,0
PROD1038,Lakme,Blush,1652.93,25,15,35124.76,2.5,30,Female,Dry,Pune,Retail Store,25-04-2023,0,April,2,Tuesday,0,Premium,Young Adult,1404.99,Poor,0,0
PROD1039,Sugar,Primer,2425.85,13,0,31536.05,4.4,52,Female,Sensitive,Pune,Brand Store,17-03-2023,0,March,1,Friday,0,Premium,Mature,2425.85,Good,1,0
PROD1040,Faces Canada,Lipstick,1584.02,3,0,4752.06,4.4,50,Male,Combination,Pune,Online,28-04-2023,0,April,2,Friday,0,Premium,Mature,1584.02,Good,1,0
PROD1041,Nykaa,Mascara,1983.8,15,20,23805.6,4.8,29,Male,Dry,Pune,Online,14-08-2023,0,August,3,Monday,0,Premium,Young Adult,1587.04,Excellent,1,0
PROD1042,Sugar,Lipstick,2195.19,48,0,105369.12,3,19,Female,Normal,Ahmedabad,Retail Store,14-07-2023,0,July,3,Friday,0,Premium,Mature,2195.19,Average,0,0
PROD1043,Faces Canada,Mascara,1843.82,47,0,86659.54,3.8,26,Female,Normal,Chennai,Online,03-07-2023,0,July,3,Monday,0,Premium,Young Adult,1843.82,Average,0,0
PROD1044,MAC,Eyeshadow,3945.05,33,20,104149.32,3.4,32,Female,Oily,Delhi,Retail Store,04-08-2023,0,August,3,Friday,0,Premium,Mature,3156.04,Average,0,0
PROD1045,Revlon,Concealer,2658.85,5,0,13294.25,3.6,35,Female,Oily,Chennai,Brand Store,19-07-2023,0,July,3,Wednesday,0,Premium,Mature,2658.85,Average,0,0
PROD1046,Revlon,Blush,351.13,16,0,5618.08,2.9,16,Female,Dry,Bangalore,Brand Store,29-08-2023,0,August,3,Tuesday,0,Budget,Mature,351.13,Poor,0,0
PROD1047,NYX,Eyeshadow,1674.68,27,20,36173.09,4.6,42,Non-binary,Sensitive,Bangalore,Online,09-12-2023,0,December,4,Saturday,1,Premium,Mature,1339.74,Excellent,1,0
PROD1048,L'Oreal,Foundation,394.97,14,20,4423.66,3.3,39,Female,Combination,Hyderabad,Brand Store,14-01-2023,0,January,1,Saturday,1,Budget,Mature,315.98,Average,0,0
PROD1049,L'Oreal,Lipstick,2301.14,3,25,5177.57,3.8,54,Female,Oily,Bangalore,Online,25-04-2023,0,April,2,Tuesday,0,Premium,Mature,1725.86,Average,0,0
PROD1050,Sugar,Foundation,1785.65,27,5,45801.92,4.6,50,Male,Sensitive,Ahmedabad,Online,01-01-2023,0,January,1,Sunday,1,Premium,Mature,1696.37,Excellent,1,0
PROD1051,L'Oreal,Blush,975.79,35,0,34152.65,3.4,55,Female,Normal,Delhi,Retail Store,20-10-2023,0,October,4,Friday,0,Mid-Range,Mature,975.79,Average,0,0
PROD1052,L'Oreal,Mascara,605.22,6,10,3268.19,4.4,41,Female,Oily,Hyderabad,Brand Store,09-05-2023,0,May,2,Tuesday,0,Mid-Range,Mature,544.7,Good,1,0
